DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2008-Q2,12649.1,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2008-Q3,12474.7,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2008-Q4,12206.8,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2009-Q1,11646.2,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2009-Q2,11681.2,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2009-Q3,11547.1,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2009-Q4,11666.8,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2010-Q1,11543.0,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2010-Q2,11402.0,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2010-Q3,11552.3,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2010-Q4,11429.0,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2011-Q1,11389.2,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2011-Q2,11568.1,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2011-Q3,11509.1,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2011-Q4,11425.1,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2012-Q1,11304.1,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2012-Q2,11203.6,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2012-Q3,11241.4,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2012-Q4,11155.7,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2013-Q1,11197.0,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2013-Q2,11257.2,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2013-Q3,11218.2,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2013-Q4,11170.9,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2014-Q1,11105.7,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2014-Q2,11179.2,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2014-Q3,11123.6,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2014-Q4,11192.5,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2015-Q1,11297.3,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2015-Q2,11363.4,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2015-Q3,11553.7,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2015-Q4,11382.5,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2016-Q1,11802.1,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2016-Q2,11716.0,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2016-Q3,11775.0,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2016-Q4,11929.3,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2017-Q1,12076.6,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2017-Q2,12110.8,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2017-Q3,12254.6,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2017-Q4,12293.7,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2018-Q1,12328.2,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2018-Q2,12565.1,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2018-Q3,12603.7,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2018-Q4,12654.0,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2019-Q1,12906.0,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2019-Q2,12975.3,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2019-Q3,12951.3,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2019-Q4,12903.8,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2020-Q1,12720.3,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2020-Q2,10949.1,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2020-Q3,11513.0,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2020-Q4,12452.3,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2021-Q1,13171.4,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2021-Q2,13103.2,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2021-Q3,13363.3,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2021-Q4,13790.5,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2022-Q1,14207.0,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2022-Q2,14335.2,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2022-Q3,14454.2,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2022-Q4,14300.5,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2023-Q1,14579.6,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2023-Q2,14859.1,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2023-Q3,14869.3,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2023-Q4,15124.5,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2024-Q1,15182.3,p,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2024-Q2,15354.1,p,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2024-Q3,15522.4,p,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2024-Q4,15640.9,p,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2025-Q1,15719.3,p,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2025-Q2,15863.2,p,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2025-Q3,15931.4,p,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Croatia,2025-Q4,16155.8,p,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,1995-Q1,17579.7,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,1995-Q2,17541.6,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,1995-Q3,17535.5,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,1995-Q4,17461.8,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,1996-Q1,17611.3,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,1996-Q2,17473.1,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,1996-Q3,17440.7,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,1996-Q4,17658.8,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,1997-Q1,17813.1,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,1997-Q2,17999.9,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,1997-Q3,18155.5,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,1997-Q4,18305.0,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,1998-Q1,18452.8,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,1998-Q2,18738.5,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,1998-Q3,18911.5,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,1998-Q4,18916.1,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,1999-Q1,18920.7,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,1999-Q2,19127.5,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,1999-Q3,19489.4,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,1999-Q4,19711.9,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2000-Q1,19880.4,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2000-Q2,20069.4,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2000-Q3,20249.4,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2000-Q4,20630.9,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2001-Q1,20773.3,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2001-Q2,20940.3,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2001-Q3,21125.1,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2001-Q4,21282.8,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2002-Q1,21771.9,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2002-Q2,21887.4,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2002-Q3,22085.3,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2002-Q4,22351.1,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2003-Q1,22497.7,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2003-Q2,22737.2,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2003-Q3,23006.6,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2003-Q4,23236.3,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2004-Q1,23620.2,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2004-Q2,23875.1,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2004-Q3,24158.6,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2004-Q4,24248.0,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2005-Q1,24479.9,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2005-Q2,24975.0,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2005-Q3,25154.4,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2005-Q4,25434.2,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2006-Q1,25624.7,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2006-Q2,25998.1,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2006-Q3,26138.4,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2006-Q4,26388.9,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2007-Q1,26064.3,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2007-Q2,26043.9,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2007-Q3,26173.2,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2007-Q4,26257.2,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2008-Q1,26530.6,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2008-Q2,26662.9,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2008-Q3,26597.9,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2008-Q4,25660.9,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2009-Q1,24579.9,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2009-Q2,24592.7,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2009-Q3,24579.2,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2009-Q4,24558.8,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2010-Q1,24594.2,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2010-Q2,24786.9,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2010-Q3,24973.5,,
ESTAT:NAMQ_10_GDP(1.0),13/03/26 23:00:00,Quarterly,"Chain linked volumes (2010), million euro",Seasonally and calendar adjusted data,Gross domestic product at market prices,Hungary,2010-Q4,24949.7,,
